alpha,beta,theta,delta,gamma,state
6.764401523394725,52.266461553504264,11.506144446801617,7.138448672570118,22.685332785022272,2
21.27644676723189,17.160372915949758,7.82140665823054,0.1,5.3558031697055295,0
23.96647848038986,7.344958918076394,9.685149362115544,5.996688942873087,4.99867637835156,0
25.08934295197168,0.7716588564011744,5.855559911735947,5.9306538674152645,3.502140760164544,0
9.845049358801298,47.623306325385414,11.616209757898773,5.185506249273098,13.205600332413423,2
37.39433454644761,7.756200897198186,4.391062426917657,2.376430618614829,0.33056252790772445,0
30.848525291765846,6.308459947266269,8.108978474303406,2.8204745093350714,6.576024627815086,0
6.433836497987112,31.08252768369706,10.102791185191544,2.353775853313266,20.495440749624866,2
17.610117264571798,26.106504657640944,8.635668581721312,1.8263674433060382,8.802178138722718,1
10.405073234558802,43.397932747168454,16.274994552441157,5.141129936444939,21.573534032431322,2
27.162885088695287,10.040260080915406,9.050582754117626,5.553154749032687,0.8797947876277825,0
6.294836803604911,35.63154380705258,18.41131655787014,11.248947773309403,22.902858058092075,2
30.71886966139508,8.780512681145872,7.549614994468241,10.134758193307926,4.7045999719365215,0
6.825821260267978,38.043244505451874,11.977927729660204,7.945544432519229,15.723905843309069,2
20.09544539510078,21.717838674885712,4.120519420778395,7.299657260903981,5.29537070599932,1
12.048763381256089,44.60558700900809,10.783040596521213,2.2069395332188355,15.696359573374833,2
9.947014858988409,44.803222607994705,11.661121774577241,4.668308841837985,11.941502073680077,2
5.796361110152825,33.26198484577839,11.64547995069196,7.373329701149588,21.427444421546692,2
9.45780962229157,36.10181635971281,7.598040229113121,8.345029433501333,18.518312612295126,2
26.077260496092308,7.342438800499553,10.069923984604625,1.835385314278779,5.955128740061489,0
5.686836328415617,19.223672640812936,12.24045669498491,5.904707409246903,17.125298043109904,1
10.47774265446293,36.44132731292689,6.068588716686895,5.145159840776821,16.237110960622868,1
20.527048545240657,20.927867188978244,7.095507403896104,0.1,10.581199825805037,1
12.581524683576665,28.779829976406983,3.7292991491565033,3.478415543886582,9.191615745750983,1
14.309841813025896,35.370024475318615,9.459589402212353,6.31412634090113,17.64474928037137,2
16.143412291599972,28.417528452086934,5.53869762520933,1.4045831678779135,11.782188864755046,1
8.948223514999324,30.88442727790169,7.506779524769367,7.941348307009726,22.255612381870456,2
11.964565539231305,19.561267260631595,6.95063813116484,1.328967352855099,10.331787273155566,1
14.78277706379173,26.161665333190633,8.741914405416296,9.57251696168959,18.904541230836333,2
6.813581963564744,32.20228765554673,11.047644488827133,6.493586707210264,22.309019046191285,2
8.056631710678666,22.480918910081588,8.33777211075788,6.1481793542943475,8.221074177396178,1
19.192099434116443,19.819405229954427,3.8476823363140875,4.442646009395838,10.214547436076533,1
12.531390623629592,30.049545654461106,10.194744733268514,0.7997431889882445,7.057961064773236,1
12.12187099832104,23.4212948167805,4.464372986670062,8.321035253555134,7.969155754848559,1
21.956847887384427,6.420750759618282,14.87168970553929,5.3687188797690695,0.1,0
7.015616654806321,30.578223075531785,9.703206895187298,7.584897599553123,22.340960873951197,2
17.438043226333356,9.797913351379758,14.759624201910684,2.719693424160838,3.926049840045912,0
27.931711396540546,4.924078336416947,9.754096217772712,7.355277093308098,0.1,0
25.671593600124353,10.953766489325748,11.673458103492157,7.252866110455235,0.1,0
8.163674858598629,26.888838105196136,8.736592912898052,3.359052106713827,14.900470281681937,2
27.07589762607848,11.485541784595597,10.216094182452549,5.682191803212654,4.277564264661667,0
27.731608227455673,5.519245405715475,7.557226788856128,8.915460143633103,6.667249012325191,0
6.380570817952226,44.19310537728728,8.596517670254345,8.256744759140478,17.795098252967865,2
13.747389681364655,29.67443470755696,7.255615001633055,3.87087316559116,17.86053184164484,2
14.43799519957367,19.798981191674823,6.883737876003372,4.394607078386375,5.017921459563755,1
9.768610516926287,52.54631999461417,10.782692198557093,7.780548276210919,18.151475301989684,2
21.419184920109572,20.58486325506488,6.292454988645668,3.2777255590411087,7.040430675066199,0
16.571643053566177,38.840487048765524,4.566789396651045,1.1617668757024504,10.8188094952771,1
26.273407963428305,12.817148713362679,8.813784773745118,10.916164890777297,3.327259750949308,0
30.873161968198964,6.886478297810521,16.68864659090323,7.106736780282838,4.807719894418037,0
7.663455461461044,38.28097703800758,11.037760326865852,2.844431611852468,22.14637854849915,2
32.59300567964097,5.317979375166075,5.56986510033173,1.540149973723248,3.6873039732956983,0
27.20979463087095,13.110627147583084,5.383223401551561,7.187500344578158,4.442290680894058,0
34.29670554527644,3.173429577899971,12.715554805785008,6.472585823745007,0.1,0
28.349960328385862,0.1,8.177304689043858,6.338048312969832,3.8608594180435736,0
12.860891012678469,22.59951501677027,4.049526897449934,2.493974915539831,11.411290728480019,1
7.300804449088204,45.68754858069784,6.527996167356094,9.265749828574894,25.197104390894363,2
30.526650875895946,1.752914389887259,10.447726807491643,7.027328943085101,4.791447679881058,0
17.370596997540606,34.9943821014344,4.635846452446918,2.1150740209734193,4.898712590609406,1
8.477270391825812,21.646669083966675,18.697280117781382,0.9015335157052382,15.289400530330308,2
15.223909229597858,31.12399468529038,2.0367968432138235,6.621707347803653,10.158832600343816,1
8.958682960678054,41.32291111845619,18.650661801200503,8.304094972658596,28.368319488119194,2
8.030086456486188,34.74729459461252,2.489011699694137,4.717857984336292,13.25774119382287,1
13.244492367146794,22.86148436666081,4.381316635254203,3.108504419678324,2.1628206982946008,1
4.139297676183695,45.23429934819162,17.743543096358593,1.172174420219101,31.093806197017706,2
11.886947191749105,23.952707862465438,10.872825741725176,4.020274533684621,2.54743334645413,1
6.299021877404545,49.12475058034584,16.905378397659096,4.9787270900732175,17.000418712972127,2
24.36511697702541,15.30494979301273,7.9315893798665105,4.195245156405278,6.731797385688745,0
17.42351559022447,4.376741866585395,5.709162386047257,5.5923713192992475,5.296057204598535,0
15.052227556553676,36.55858578342341,8.07790435974395,6.014431268678449,6.330646072749338,1
9.763372563096832,39.19607332038549,15.260015212208526,4.975411758746447,19.413091416095277,2
33.56035687183527,6.829827415522216,7.218279980668731,1.7810756298109156,4.606780622353038,0
17.258204291241398,33.96414612235477,5.591662380416304,0.7490356907775131,8.420375213334724,1
16.97259786382768,11.1962958136525,5.267773264964145,5.303219010739415,4.665019974299833,0
19.332704130139746,14.763356121356232,6.82456529231779,5.821995371167509,13.481831423324666,1
12.002577786796564,28.06628282229644,3.535270347406877,1.7150447770361228,13.43333827127422,1
18.34848343314382,2.508398784317764,15.635172767289852,8.480329669106391,3.1033153334584584,0
12.714643118627361,30.192357558784952,10.341485889217873,0.1,8.91270983872148,1
23.712194345560267,4.087042441024534,9.235388581159741,4.172804764335623,2.81304731915953,0
17.850538631200727,24.081544675433612,4.579058610438707,3.81583666763846,15.833401286998834,1
29.774494940541704,6.463733377813391,7.226001906646481,6.618314607255751,4.623052368339016,0
17.194774052961098,8.647378849989956,6.417607539740516,3.1292641096237523,5.1732407447186946,0
18.608541302309227,10.051502796890773,11.095215953055613,8.302816773963736,0.39307251518797903,0
17.207808402522126,2.939633583066003,12.067871275299048,0.4264550569553407,1.270828650772599,0
7.112331982846125,27.387514878195603,5.448211797856672,0.1,10.677172274018677,1
9.985833562282366,22.921663376465027,0.1,3.123774533798373,12.771453287871031,1
26.749741828823982,0.1,7.608002719062906,5.047472862398747,4.4589619780067915,0
13.262636910035473,32.273524611278795,6.535649344110557,8.01395757524404,3.1048353757856297,2
23.533413042715495,9.30073619227742,16.756226428182543,1.6087048520064358,4.137883565613968,0
26.87035482776849,3.125727066165011,11.970136729786816,4.269789941447136,0.1,0
17.003422868394765,1.9118384189189266,5.8229382755316195,6.98343462849653,2.690769810031193,0
15.76462487496084,30.186631455506568,1.4302137406214444,7.105202475472563,9.258436924613807,1
17.766497676148973,32.50556348761707,11.579500837884975,4.668637828293377,16.04251123903636,2
27.742654766654262,3.82296431256725,11.319292194072837,5.433705435976383,0.8789677654493395,0
11.989979766125494,44.20657238372765,18.287306708482788,7.065929520149285,31.148572373831495,2
2.6751291905382737,40.48220226326319,18.818942816559183,5.26711717530397,17.081928247195936,2
10.51018598768894,49.00723146540019,5.857706748963631,4.989593189927076,22.58293696560829,2
7.463011153121019,34.3718875116809,5.277844824016649,2.2962876904203284,5.158041895993714,1
33.10264083602837,7.623923556549365,12.461266848118788,4.938136137707182,3.283501417906276,0
17.84942275980874,3.276149158706633,10.01084850804982,5.2023393469900565,3.402937598205143,0
19.023761998304007,27.40196779797192,3.5909079440414917,2.1399642791291593,9.803426187673995,1
21.492305740109117,24.766145401544616,2.8647307604276913,4.295175297610081,11.903046264624827,1
10.492042656661877,18.93011847324741,14.562965103761028,4.728585955196253,12.384962554329922,1
14.655860747353486,25.820983362149992,2.041945302249253,1.4737828244422189,10.830184418278622,1
11.789766157426401,19.596796818214337,8.692188045802547,4.2222230228896,7.235183887649944,1
16.847445705496575,7.96213993057047,4.193165330032377,5.609144938547207,3.854214884690427,0
0.1,44.965113600095805,10.584444998192753,5.900516396612258,27.448137701654762,2
14.905792438877766,14.54688356083788,6.60285246922866,3.567681256393131,4.80502670498707,1
7.416474787602834,28.402765292664885,17.414164542077042,2.156536867793231,26.212119338918683,2
14.901958947616734,25.632884945951886,6.09748596114025,0.1,11.040756417521456,1
17.334462361367716,25.353964817380042,5.1323702289749775,3.114477247994123,6.959030149666258,1
9.606064853216582,32.561164166318335,6.742463829176248,6.843724164670667,15.025107322136206,2
4.86663478720004,44.41209468914439,14.532317386791135,4.388656037249491,31.6300407749366,2
6.70477798526548,30.129549027848494,6.466563002423708,6.699040688467338,21.65750745660883,2
7.229413051618803,40.327415585828476,10.34575283833869,4.815834475560874,20.518257493066972,2
25.120634656605304,6.834948309752834,5.650237299162098,2.7104052227548574,3.091475966037156,0
15.54462132131945,24.90437211246119,7.749191937050601,4.163231899804296,8.374363007607313,1
17.245302013159588,39.09565820344389,4.010004137593528,3.941644252879671,7.690756970373761,1
17.036827011923553,29.9338756139313,4.502562831281364,0.5141050942834258,6.56453993093524,1
6.0294355096274534,20.67361055354168,3.832401847969134,0.1,11.45934131729683,1
12.537370581186096,21.630017310070993,7.609552638849687,0.1,7.41526460486968,1
9.325134118788842,27.869605103061158,6.989287461931064,4.967602229703687,11.750647731210805,1
6.882172657539782,21.955189388930386,17.223752595581985,6.4020908339909814,14.792065165157018,2
24.625836708156704,9.394166238234078,6.331593084216419,4.518500331157995,5.409249868004141,0
7.172039303175344,22.30365781338083,11.324872484666722,2.902979791765123,30.0675637422235,2
31.000661152636333,9.130709964818248,11.992592744486574,6.824056577828245,4.801432970099931,0
10.77441060629306,31.721720837099912,5.284878843361303,5.2728823305595895,10.785949416191016,1
11.046665433790249,19.535012577379767,8.579606141789661,5.508972167243305,6.006994313606389,1
16.03826540810885,35.336317524498206,6.248678139741165,8.070167273125719,6.136672091530858,1
12.305602487165547,34.52584545425501,13.604987196880842,7.463499928219972,18.586036271964954,2
32.565774522705986,2.7597913953467947,10.82869925690835,6.224054500103348,3.902077566800849,0
2.689506994869788,32.81856040798928,19.009771677939302,5.945977566753854,24.912838073778968,2
12.643394526846897,25.156738743940288,5.9043290815120955,2.0765140081939375,4.003315733158312,1
9.608174466766691,32.392432632296675,16.378275084868136,8.840067236298133,12.373896160510089,2
18.26153086154965,7.439235251276585,4.791950686781012,7.352507194060006,5.324499287214177,0
14.131237309761891,32.17439174252531,8.48134053314505,6.251283764388974,17.285767790481444,2
2.5259018732076877,39.37507610345827,6.852700765306292,6.950025517575414,16.402702277038312,2
5.391534882478127,41.11235670339231,15.652000771433338,5.587042866693382,25.65772530554369,2
24.611216292555877,6.863763920684887,10.481601078652506,3.2787619797439,6.146144795618891,0
22.846473926362922,2.1447264192450772,9.527876064082202,7.824655422543314,1.6402387064366775,0
23.449841483463846,10.776885841755497,6.813879980200977,8.118504233460165,0.9111054463322904,0
12.190394329169054,21.125032812046157,5.260023529073071,6.379884201774205,8.62165285630745,1
16.049108686230255,5.212329064131509,5.769458997474613,5.98382986564669,3.0076853706218785,0
10.785564538727522,48.35871556861573,16.704422090132883,5.812085575887292,10.76059752505355,2
2.192829282130433,36.76310014586461,16.912035526755897,1.4144978547551803,30.20525131994938,2
13.752154299385369,32.805840637682174,0.2491835172802941,4.042057705507866,9.874062032228275,1
29.993248587934936,3.5400195931653626,13.486521695136142,4.991287437644127,0.168186619159284,0
30.5180617132809,10.027697811285028,8.48993248456543,6.071955077376088,2.1982160628653022,0
31.29572171375017,7.408112189102612,5.450495266953446,5.206764654871833,4.327419643661687,0
15.667437031967605,39.57416805085106,7.170875841505202,1.579003993077078,13.177235901162923,1
19.90075541988206,20.433079981675185,6.482386162145923,0.1,14.814709719398882,1
18.787686499409393,1.2487766580066175,13.973454027305113,4.577885149419542,4.780049760572905,0
23.526379169715867,9.149445332348124,6.677503809175608,10.522316376474183,6.245742815166152,0
14.229370126428272,39.30820513018376,16.752591927689945,8.29254892187459,22.895395791924386,2
12.320213385208444,25.198740741143222,2.053209608512034,1.967448145370794,9.42448857748415,1
9.770386145503874,34.90246748428354,13.327949407449841,3.98058362365523,25.611414524962047,2
16.066577901689353,24.260420718762937,4.66007234650004,2.3720674300958717,7.371130503492289,1
22.50859793310936,3.3844628680876787,8.538490512701953,2.0021040052783206,0.87501885021063,0
22.975432335652243,21.43993492548686,3.2051344567824733,0.1,4.4775815666595715,1
16.868587180400326,2.468949436868894,8.49311191840673,9.807494434016213,8.19412349792405,0
15.082636920780368,28.111368612086025,4.873590633515257,1.826018219126542,7.087074576522592,1
30.267913555677417,11.881387063665283,8.002864446823118,5.031840822412437,1.7656011783846461,0
3.856634502644324,44.49674756335316,10.0271982752684,3.2894811828632626,26.783731437714223,2
6.735993490871338,32.41878941093814,3.788233304761472,4.672199624919816,7.831389865091074,1
29.994572542906774,11.135351199313936,8.749990563035082,7.524031837139512,0.1,0
5.878734646073937,37.481522238201926,13.401939577657746,10.580006323857017,29.52558723974773,2
23.79401321772246,9.026828566783625,11.512352385464226,4.694301535421863,2.9735080625873183,0
15.679621539538136,19.634655997753317,8.114749289204298,3.660868352915707,9.17145143667381,1
36.50006492367014,3.3774650273453157,14.0055172568686,5.893758919910637,5.679338508281557,0
17.53797720837058,25.562702194685677,4.26228551442933,1.0780197393199171,14.49497427560417,1
7.175366512014053,35.01295503708686,13.604321937770019,4.388830567930045,15.14272273752021,2
19.151054728741872,15.782441229010418,13.142454573458133,2.4269397719687875,0.4180618147446733,0
15.204198051153423,32.17465586773036,0.9803953836369494,0.1,8.839977896194606,1
14.777787219383713,8.238986545937486,8.806444738172635,5.696722938579016,2.5589074832032583,0
8.929612973328277,27.587280978148044,12.78409124129935,0.1,23.868216526934514,2
19.15864806983898,13.332353923706505,11.071606901676807,3.206084098159322,2.6105691548446037,0
6.707129489369443,51.211139847354254,12.419363128514888,6.655041299632093,14.802758965585095,2
9.037665976595221,32.99389114394499,12.99097742202046,11.7417184901079,18.085490791729583,2
14.632168738160486,7.368442784599612,9.403032213265165,1.6016597872072387,1.2204405662126856,0
30.441635643311034,10.288180246038376,9.014258598037422,3.6842933022601922,1.4978976273847882,0
15.618907656221246,20.466559646530623,4.060982670005167,2.6895328525834485,7.711841659192015,1
23.509421475006047,11.169218042921795,10.870893410302646,0.1,0.1,0
11.737833392393219,10.555440139659204,7.242800300498724,5.927745613607607,8.485803549592909,0
29.54117768700204,6.3850074028423585,15.68197593728321,2.0622554584922503,0.1,0
8.300642895026266,42.95672595887771,6.711194148958718,5.908830430644164,9.593921175242794,2
18.51916686454985,7.263750429549128,9.778497735862436,4.84901497279679,5.326803294042774,0
16.18069394624071,18.946825313736024,5.726907846480996,8.008066282604279,10.146293301997009,1
32.666284100721725,6.303124905407753,5.352996077875102,10.803834989912742,2.7314059849285814,0
10.811314533296152,28.896372763951668,6.6285315065730535,2.351784728273203,11.368547810962477,1
4.96501099869063,32.247347499999506,17.322413969390137,11.59497704238697,26.299823198885633,2
7.478519363624355,14.441185500777998,6.14095426280856,1.70303426022465,10.06732806237804,1
34.72826705359973,4.175763374446458,14.73218402227755,5.141727251787301,0.1,0
26.299175404726086,2.295436955229869,16.117652404956758,4.26665849080932,0.1,0
15.212831286045498,33.83255423918542,0.1,0.1,11.690154161348392,1
33.822764170120806,4.521864471912091,9.980011010949287,8.45147922614439,0.6455337846225491,0
7.5214184237266615,21.153359828737944,5.849587326333074,7.222845714917171,16.318188368094738,1
19.034363575734716,22.08280337501829,2.5854852007580162,3.8265203516625963,14.325318206588827,1
8.549794342977332,51.01649864791832,14.779173546813627,7.457422920379364,17.134100141423687,2
4.945273041526839,28.649905980379675,9.03646601445327,7.0696445088417175,18.781005451744644,2
13.092689070426493,33.59487040990951,10.72082573337455,2.95263324569844,12.411825602098638,1
25.09837175889293,4.664787203768116,11.128690015583041,8.00044332158915,1.392096873698311,0
15.291308053815191,34.23537364100024,5.73793794105719,0.1,14.161245376792532,1
11.502656711850783,41.93926724822833,11.133640817209132,9.019552770711707,10.968575353164544,2
13.385957733364613,24.39602843110436,8.71231394413268,4.867323814036186,18.872742126833757,2
33.00017967182611,8.709736566005848,12.942256309989526,4.850394984801849,3.051757939844709,0
24.396056297877635,9.17891396952668,10.161859302402759,7.441949681931748,3.7674901605235434,0
10.58156404878916,22.449137889749736,4.552417671436048,0.1,14.013813393699346,1
17.370794973362585,26.335005475134377,5.66026319136057,6.830236181775172,19.68598836948831,2
30.903935525481355,15.590722500025045,7.629985420728058,3.759874660148237,2.549044642824817,0
18.453989813810438,22.7180293504245,4.924000283086599,3.2451752637898723,13.340532662399953,1
13.750038722316436,31.958650728463468,8.023512950902113,4.242577787057722,6.457593415803675,2
10.582609318372485,19.174342122227564,13.029210009737268,8.40114977971804,20.436986391428484,2
4.199703360836593,44.47653830580269,10.298492414075627,0.1,19.22156906277952,2
10.570216577018297,32.31307240406976,14.983614307200988,3.9655724555749794,29.19825312794245,2
3.9676978462357457,28.102355079235423,5.161864829888688,10.445411827317216,24.754474336550718,2
11.128511330811648,24.615633859251034,19.395679559051633,8.33993833482845,13.88711817743281,2
5.142884182518591,38.25138363641102,14.705660702050576,6.835687718544061,15.358041732702116,2
29.521655801906004,6.409042090769829,11.455816430012463,5.125805524442401,5.6279754130004065,0
5.248611106661025,46.079197499608114,15.812018240360356,4.264189107021192,27.701815441982856,2
6.083437997957972,37.05978879521099,15.10748245059575,9.949788775774564,25.873172822966975,2
9.43572811987104,21.011913462698015,6.237700351931721,0.1,5.738632776140452,1
3.846444431983458,44.086336651669036,17.949225732158226,1.0939936800728196,14.656003886674448,2
12.421186952695102,27.73989160948511,4.216221574230653,5.841108374577252,9.386915574050944,1
21.06407040457396,11.887686297434515,10.49172571708689,5.71101055149018,0.1,0
3.721826642524967,20.917039452543207,20.143006145519678,12.15122764027432,19.47227331792966,2
13.850175426867576,21.55050270109714,12.0429623433974,6.702608343777391,5.145530910940424,1
24.488392604135434,19.575380011200963,7.34453154692211,1.0208715362617153,6.572477213155105,0
5.6533499109629854,43.09091989250018,17.013920199777324,1.7267553966880858,10.437281690633352,2
15.335509010001438,13.993446581831341,10.949489033745985,7.340522770092649,4.158264532199659,0
2.0749742637630764,33.54491079685902,12.5744356163815,3.359308174709295,22.453717299761628,2
24.814986152369315,2.1843069997528253,11.547533148120696,4.222761206985374,4.827745098737568,0
9.647256016471946,29.092676260692592,7.893079854989881,6.350659304003544,16.316899547355977,2
20.581351941308803,11.529668300657466,13.232208913083335,7.19798259234464,6.777696550045372,0
21.787947171001427,14.152912443832872,3.5511295899265063,7.076033949890676,0.8376151614919893,0
16.93893758950318,20.82499005472772,6.624301819401856,1.76093547553574,11.07350461013144,1
19.837601437539092,12.565573738285323,3.8868833813143575,4.4431203769597065,3.7235599406138298,0
15.082403383007419,42.38391441346333,10.843455572074362,7.444317983317087,18.225429541991257,2
4.169862148292873,26.77142738312,14.796383896945624,6.397839710572487,25.873310518736766,2
30.80045604098865,8.450629093787718,13.82022614025507,5.682671455804487,0.1,0
22.57833900438347,12.250065448806346,10.507608713281355,9.006830159398625,5.856479871710403,0
5.326840463473822,47.34892643364892,18.837718611419753,6.254287669277568,22.59608098336244,2
11.17356546858885,40.59938290363673,14.384512620983427,8.353115656822135,28.325918693784654,2
7.007437873413481,38.36066046341112,14.353724922972876,4.07901652517935,17.288710582852985,2
17.40487078798695,16.44426351317008,4.338620967806272,5.577273036286192,10.355677672831469,1
19.820592759296257,25.84406475741035,2.9198211789298782,0.8490737297465281,13.806087259362423,1
5.714820564575729,31.063463075138724,15.25981235332808,7.756826680611032,6.313677510659005,2
22.26966270588586,17.7355383788863,4.095743434432894,3.3155653923076276,4.320645395645363,0
22.958499960340294,11.655038634537231,17.21340994123887,4.353395289339655,0.1,0
12.4675595368331,30.9552836697882,1.3802328133096977,3.429757628552192,16.533660220196438,1
23.5181126513594,6.082842193858944,13.7191224045384,5.62614286854181,1.332058209162473,0
33.87830999308081,9.571430471778779,16.5940338212381,4.8289608735244265,7.9542576993749385,0
11.798787020930883,32.64915578040622,6.998700273593627,0.2122587672678118,12.689464912496568,1
20.531362628930946,26.693564158004552,7.925724007167375,4.238407760166083,9.004991021084535,1
36.54157461232437,12.477338481858816,5.491192325035507,6.438076509461006,0.1,0
17.750187697072857,27.676856768813497,2.85758782029802,1.3089243484120399,12.465533143327422,1
7.227026492536748,46.69510837666805,6.128389019308386,6.533152075502172,13.053026169911346,2
11.102412210906822,18.498495278450132,2.0630307006595325,4.485468885591024,9.578303497031726,1
11.28336735843521,34.381112071248786,13.39110631801117,5.523846616109389,28.59489628892686,2
10.479021957743422,24.645932952476606,15.644495597781876,11.342954996363753,18.09884398026624,2
25.877413844811265,3.067468726684348,11.950090477688338,6.818693643865227,0.567033390194057,0
6.874147388517581,31.24988751534067,7.280358596617363,3.203465306508947,23.264451076147328,2
10.599193779039794,24.599943529222802,1.5291188615468847,4.350045859848176,14.263128336835036,1
22.211599494774088,7.032356806284687,7.216387294569509,4.416535563676286,2.06598071946643,0
9.125068202294704,13.077928661552551,11.583453290280694,2.770089047484151,8.039980184729906,1
9.443747473809813,24.759329652599675,13.782546571625238,5.353813719015007,16.119033382337772,1
9.299846310451404,27.486396133857653,1.8498352535779092,4.473326767393067,12.232097567077048,1
14.568714610389238,9.627251191580758,5.074901170337908,3.662573730692102,8.202065302041897,0
8.789663982406378,22.882467428195213,18.123774223421577,8.367697402560987,14.885232611712972,2
13.472155571910609,46.26210939799036,12.164294871463794,2.779567910920391,22.70678280703297,2
5.020151630801626,33.66023890262898,11.54290052554821,5.960887994928468,8.390786250453079,2
16.036009068035405,26.50328733550792,7.893300104820268,1.2889518681704566,7.204493908933489,1
6.919040613244509,31.52062243445844,7.077811770690914,5.576588610836226,14.984391768526605,1
16.84107742884271,37.166995295006295,6.247118452276215,4.679049425199043,12.020829792800857,1
11.642553871243054,25.087672760391612,5.553527114370481,2.3002271948451365,13.590927907418473,1
9.636581888275975,38.82293384231165,11.741605985213823,4.687673169226951,12.71517170422283,2
20.1539139952556,5.525941707407382,7.0149334612923155,3.4414124550838743,5.74408381707382,0
10.663341859189547,29.794088629593954,18.265814366621207,5.600224070527396,26.92750584412107,2
29.456263525630735,5.408517760879965,10.463946530145325,9.303893554041906,0.1,0
9.164773302696426,21.455529332575477,6.138712310674497,1.9166587606259813,2.2019856082035423,1
10.072541537858616,26.49496325881474,6.418619314388915,4.23469341039939,7.196239524408325,1
1.476338762361419,37.342005549672436,9.425578362562788,4.080032207234613,23.942910650333598,2
12.470505912907775,34.14137029748052,3.5576377096694607,0.1,7.678200656060908,1
10.842988212402958,21.98574511561605,5.109713425810559,0.5707047632403848,7.1458671833982255,1
17.170718062551664,36.06295604537783,11.675777314016207,3.946025702488306,13.819468760717232,2
20.220124609614704,11.609826282890975,10.943465768864726,4.248931475579518,3.1451313516954817,0
3.8088422160518913,28.472897602746983,11.459930184882117,8.835173772591888,19.381129443933027,2
13.162527008989173,14.299877408675075,1.5173746443779947,9.240327689581974,6.963456510611359,1
9.928167335147151,24.53577654114147,7.7597089546320515,1.2674765834107928,6.38002026148533,1
31.830565965952555,0.1,15.525084291278679,8.380226187188223,2.4437837337924213,0
3.9960882616657076,26.097733008984086,16.663219059827174,5.909068327373644,14.36029519972135,2
6.822409634675488,34.32944824700145,8.857009648157083,9.046010768733437,23.004556379785512,2
4.850813670758209,49.729929082023745,13.964877574132931,6.180444496369037,27.042010540280536,2
15.612992818257643,33.136665057741055,1.7492272954898844,5.3646273315151,9.116966357271066,1
24.048063476639587,10.624226422419422,10.432508949716595,4.6880278569761,0.5019277278563292,0
3.824848460560937,33.75844286670303,15.328295720298968,5.76480793753929,17.57537531064727,2
31.33565950023713,4.204383770329276,10.706129222873065,7.1079820173126596,6.091638675017532,0
5.462971598907961,34.470254874833024,14.040514448708798,5.758333364692708,17.87990853555491,2
12.003019364822347,15.400862508499898,8.428971670279914,5.326237626004087,5.783899898545313,1
11.272017648816663,23.744537185424754,2.52829908663575,0.1,9.973781014000652,1
16.718687379387536,4.556383835446932,12.091963252104069,8.657212265862928,2.7129520064160113,0
16.381377968983422,26.76400201892669,4.466817389320658,3.156552578305225,9.441258521741482,1
17.33349932082178,12.806098407906994,10.253841884363464,3.066751026134893,1.1876497169359563,0
5.819777075681467,44.167632081997866,11.575444489640859,4.841700500228258,25.80609668832897,2
